id,year,title,rating,pass
3737,2012,Zero Dark Thirty,3,1
3367,2012,Goodbye,3,1
4566,2012,Warpaint,0,0
5352,2012,If I Were You,3,1
3496,2012,Campaign. The,1,0
3096,2012,Vow. The,3,1
3540,2012,Arachnoquake,3,1
3572,2012,House at the End of the Street,3,1
4742,2012,Klip,3,1
3678,2012,Hannah Arendt,3,1
6378,2012,Electrick Children,3,1
4469,2012,Radio Rebel,3,1
4091,2012,Paradies: Liebe,3,1
3746,2012,Hobbit: An Unexpected Journey. The,0,0
3780,2012,Amour,3,1
3407,2012,Beasts of the Southern Wild,3,1
3067,2012,Big Miracle,3,1
4273,2012,Much Ado About Nothing,3,1
3513,2012,Possession. The,3,1
9396,2012,Now Is Good,3,1
3580,2012,Foreign Letters,3,1
3192,2012,Battleship,1,0
6658,2012,Alien Tornado,3,1
6694,2012,Travelling Salesman,0,0
3301,2012,Prometheus,3,1
7543,2012,Happy Caterpillars. The,1,0
3718,2012,Bachelorette,3,1
3755,2012,Twilight Saga: Breaking Dawn - Part 2. The,3,1
3824,2012,Call Girl,3,1
3859,2012,Magic of Belle Isle. The,3,1
3478,2012,Abraham Lincoln: Vampire Hunter,3,1
6183,2012,Devil&#39;s Carnival. The,1,0
5035,2012,Grabbers,3,1
4280,2012,Passion,3,1
3521,2012,Sleepwalk With Me,2,0
4314,2012,Sassy Pants,3,1
3587,2012,Frankenweenie,0,0
6701,2012,Aurora,1,0
5212,2012,Entrance,3,1
5610,2012,White Alligator,3,1
4105,2012,Monster High: Ghoul&#39;s Rule,3,1
6464,2012,Seasoning House. The,3,1
3794,2012,Sightseers,3,1
3453,2012,Watch. The,2,0
3869,2012,Safe,1,0
3485,2012,Lawless,1,0
5407,2012,Sadako 3D,3,1
4289,2012,Papadopoulos &amp; Sons,1,0
3910,2012,Ruroni Kenshin: Meiji kenkaku roman tan,3,1
6608,2012,Journey to the Christmas Star,3,1
8999,2012,Dans la maison,3,1
3944,2012,Key and the Frame. The,3,1
5479,2012,A Halloween Puppy,2,0
7043,2012,Ko-ri-a,3,1
5186,2012,Morgana,3,1
3282,2012,That&#39;s My Boy,1,0
3355,2012,Rock of Ages,3,1
6016,2012,Erased,1,0
3492,2012,Lorax. The,1,0
3091,2012,Woman in Black. The,1,0
3536,2012,Resident Evil: Retribution,3,1
4329,2012,Man with the Iron Fists. The,1,0
8297,2012,Blue Lagoon: The Awakening,3,1
4361,2012,Paris-Manhattan,3,1
7083,2012,Vamps,3,1
3289,2012,Dictator. The,1,0
4465,2012,Company You Keep. The,1,0
8435,2012,Bindlestiffs,3,1
6443,2012,2 Coelhos,1,0
4536,2012,Stories We Tell,3,1
3776,2012,This Is 40,3,1
6850,2012,A Royal Affair,3,1
4303,2012,Augustine,3,1
3924,2012,Beyond the Hills,3,1
4336,2012,Tim and Eric&#39;s Billion Dollar Movie,0,0
3575,2012,Pact. The,3,1
4404,2012,Hit and Run,3,1
4061,2012,To the Wonder,3,1
3296,2012,Man on a Ledge,1,0
4094,2012,Angels&#39; Share. The,1,0
3854,2012,Door. The,3,1
4276,2012,Girl in Progress,3,1
3653,2012,Smashed,3,1
6729,2012,Silence,1,0
5240,2012,Decay,3,1
4101,2012,2 Days in New York,3,1
6793,2012,Snow White,3,1
6005,2012,Kill &#39;em All,1,0
4136,2012,Frances Ha,3,1
3385,2012,Magic Mike,3,1
4551,2012,It&#39;s a Disaster,3,1
3790,2012,Taken 2,2,0
3481,2012,Cosmopolis,1,0
4654,2012,Inch&#39;Allah,3,1
3590,2012,Smiley,3,1
4384,2012,Interview with a Hitman,1,0
4043,2012,About Cherry,3,1
3696,2012,Qwerty,3,1
5980,2012,Save the Date,2,0
5247,2012,Tears of Steel,0,0
5279,2012,Bletchley Circle,3,1
4144,2012,Kiss of the Damned,3,1
3392,2012,Superman vs. The Elite,2,0
4558,2012,Body. The,3,1
4177,2012,Shelter,3,1
5010,2012,[REC]3 Genesis,3,1
3488,2012,Holy Motors,1,0
3532,2012,Dredd 3D,3,1
8700,2012,Djupid,1,0
4016,2012,La cinquieme saison,3,1
3669,2012,Barfi!,2,0
3736,2012,Anna Karenina,2,0
4913,2012,Flukt,3,1
4151,2012,Black Rock,3,1
3399,2012,Amazing Spider-Man. The,2,0
4299,2012,Struck by Lightning,3,1
5489,2012,Entity,3,1
5894,2012,Mine Games,3,1
4468,2012,Paranormal Activity 4,3,1
3710,2012,Sessions. The,2,0
3744,2012,Cigarette Ki Tarah,3,1
9213,2012,Dripping in Chocolate,3,1
6073,2012,Golden Winter,1,0
3814,2012,Tinkerbell and the Secret of the Wings,3,1
6141,2012,Ali has blue eyes,1,0
3894,2012,Rise of the Animals,3,1
5066,2012,Ahi va el diablo,3,1
3578,2012,Pitch Perfect,3,1
3754,2012,Hitchcock,2,0
3823,2012,Game Change,3,1
3445,2012,Step Up Revolution,3,1
3477,2012,For a Good Time. Call...,3,1
5768,2012,Escape Fire: The Fight to Rescue American Healthcare,3,1
4279,2013,Lone Ranger. The,1,0
5809,2013,Kill for Me,3,1
5110,2013,Cloudy with a Chance of Meatballs 2,3,1
5145,2013,Knights of Badassdom,3,1
4756,2013,Thor: The Dark World,3,1
5177,2013,Gloria,3,1
4414,2013,World&#39;s End. The,2,0
4072,2013,Pasadena,3,1
4205,2013,Peeples,3,1
5374,2013,Nashorn im Galopp,0,0
8629,2013,White Lies,3,1
5478,2013,An Easter Bunny Puppy,3,1
4388,2013,Wolverine. The,3,1
4803,2013,Skinwalker Ranch,0,0
4836,2013,Jeune &amp; jolie,3,1
4492,2013,Clear History,2,0
5283,2013,Vivir es facil con los ojos cerrados,0,0
4180,2013,Epic,3,1
4212,2013,Lost In Living,3,1
6570,2013,Rewind,1,0
4019,2013,G.I. Joe: Retaliation,3,1
5225,2013,Zipi y Zape y el club de la canica,0,0
4463,2013,Planes,1,0
5322,2013,Lifeguard. The,3,1
4568,2013,Don Jon,3,1
5354,2013,Ang&eacute;lique,3,1
5020,2013,Suzanne,3,1
4259,2013,World War Z,3,1
5062,2013,Railway Man. The,0,0
3923,2013,Carrie,3,1
6246,2013,Zoran. il mio nipote scemo,0,0
7807,2013,She Made Them Do It,1,0
4781,2013,Enough Said,3,1
4436,2013,Fruitvale Station,3,1
6753,2013,Enemy,1,0
4851,2013,Hunger Games: Catching Fire. The,3,1
4471,2013,Girl Most Likely,3,1
6415,2013,La grande bellezza,3,1
4509,2013,Mortal Instruments: City of Bones. The,3,1
4126,2013,Vai que da Certo,1,0
4924,2013,Crystal Fairy &amp; the Magical Cactus and 2012,3,1
4543,2013,Riddick,0,0
6110,2013,Returned. The,3,1
4194,2013,21 &amp; Over,1,0
5732,2013,In Fear,0,0
6145,2013,Le week-end,1,0
4607,2013,Family. The,3,1
3853,2013,Mama,3,1
4309,2013,White House Down,2,0
5106,2013,Austenland,3,1
7400,2013,Gekijouban Steins;Gate: Fuka ryouiki no dejavu,3,1
6004,2013,Particle Fever,3,1
8817,2013,Minha Mae e uma Peca: O Filme,3,1
4133,2013,Croods. The,3,1
6083,2013,What If,3,1
5707,2013,300 Worte Deutsch,3,1
5001,2013,Zombie Hunter,3,1
3861,2013,Ego,2,0
6559,2013,Dirties. The,3,1
5037,2013,Orphan Black,3,1
4653,2013,Runner Runner,0,0
5076,2013,Still Life,1,0
5113,2013,Kyss meg for faen i helvete,3,1
5180,2013,Haunter,3,1
4450,2013,2 Guns,1,0
5613,2013,Yip Man: Jung gik yat jin,3,1
5311,2013,Dark Touch,3,1
5714,2013,German Doctor. The,3,1
5746,2013,Invisible Woman. The,3,1
5377,2013,La Venus a la fourrure,0,0
6940,2013,3096 Tage,3,1
4660,2013,Dallas Buyers Club,3,1
5448,2013,Finding Mr. Right,1,0
4324,2013,Europa Report,3,1
5853,2013,Bends,3,1
4733,2013,Exit Marrakech,2,0
7452,2013,My mad fat diary,3,1
5188,2013,Meine Schwestern,3,1
9170,2013,Persona 3 the Movie: #1 Spring of Birth,3,1
4878,2013,Hansel &amp; Gretel,3,1
5653,2013,Blue Ruin,3,1
4912,2013,Secret Life of Walter Mitty. The,3,1
6167,2013,Wetlands,3,1
7694,2013,A Teacher,3,1
5093,2013,Karlek deluxe,3,1
4740,2013,Counselor. The,3,1
7424,2013,Cheap Thrills,1,0
5893,2013,Horns,3,1
5520,2013,Best Night Ever,3,1
5162,2013,Look of Love. The,3,1
4777,2013,All is Lost,0,0
4814,2013,Inside Llewyn Davis,1,0
4989,2013,47 Ronin,2,0
4603,2013,Haute Cuisine,3,1
5023,2013,Mandela: Long Walk to Freedom,1,0
4305,2013,I&#39;m So Excited,2,0
4714,2013,Fifth Estate. The,1,0
3961,2013,Oz the Great and Powerful,3,1
7026,2013,House of Cards,1,0
5527,2013,Locke,0,0
5169,2013,Cutie and the Boxer,0,0
4855,2013,Gam-si-ja-deul,3,1
4197,2013,Faroeste caboclo,3,1
4996,2013,For Elisa,3,1
3856,2013,Hansel &amp; Gretel: Witch Hunters,3,1
5033,2013,12 Years a Slave,3,1
4642,2013,O Tempo e o Vento,3,1
4278,2013,White Bear,3,1
3900,2013,Jurassic Attack,2,0
5841,2013,Haunt,3,1
4379,2013,Amiche da morire,3,1
6699,2013,Adult World,3,1
5176,2013,Birdemic 2: The Resurrection,3,1
5641,2013,Once Upon a Time in Vietnam,0,0
4138,2013,Great Gatsby. The,3,1
7585,2013,Best Offer. The,1,0
5676,2013,Sadako 3D 2,3,1
6086,2013,Devil&#39;s Violinist. The,3,1
4553,2013,Michael Kohlhaas,1,0
4656,2013,Finsterworld,1,0
5079,2013,Thanks for Sharing,2,0
3942,2013,A Talking Cat!?!,3,1
5849,2013,52 Tuesdays,3,1
5882,2013,Another Me,3,1
4387,2013,Hansel and Gretel Get Baked,3,1
5542,2013,Pretty One. The,3,1
4420,2013,Way Way Back. The,3,1
7141,2013,Ronny,0,0
4873,2013,Day of the Doctor. The,3,1
4908,2013,Man of Tai Chi,3,1
3836,2013,Gangster Squad,1,0
4624,2013,Drinking Buddies,3,1
4294,2013,L&#39;ecume des jours,3,1
7731,2013,Alan Partridge: Alpha Papa,3,1
3915,2013,Beautiful Creatures,3,1
5822,2013,Ashley,3,1
7765,2013,A Case of You,3,1
3949,2013,Escape from Planet Earth,3,1
6272,2013,Plush,3,1
5589,2013,Grand Seduction. The,1,0
4462,2013,Dark Skies,2,0
5989,2013,Down River,3,1
5061,2013,Rush,1,0
5097,2013,Bounty Killer,3,1
4334,2013,Pacific Rim,1,0
5491,2013,Interior. Leather Bar.,1,0
5131,2013,Gimme Shelter,1,0
4743,2013,I Used to Be Darker,3,1
4367,2013,Only God Forgives,3,1
5896,2013,Tale of The Princess Kaguya. The,3,1
4025,2013,Trance,0,0
4435,2013,Blue Jasmine,3,1
4470,2013,Kick-Ass 2,3,1
5630,2013,All Cheerleaders Die,3,1
4508,2013,Gamers: Hands of Fate. The,3,1
7959,2013,Den. The,3,1
4125,2013,Freier Fall,1,0
5296,2013,Snowpiercer,3,1
4542,2013,Colony. The,1,0
5026,2013,Madoka Magica: Rebellion Story,3,1
4266,2013,My Little Pony: Equestria Girls,3,1
5105,2013,Le Pass&eacute;,3,1
5140,2013,Love &amp; Air Sex,3,1
4751,2013,Go for Sisters,3,1
4375,2013,Turbo,3,1
5903,2013,Truth About Emanuel. The,3,1
4788,2013,Camille Claudel 1915,3,1
6727,2013,A Picture of You,3,1
5604,2013,Beneath,0,0
4858,2013,Frozen,3,1
4477,2013,Fall. The,3,1
5637,2013,Geography Club,3,1
4132,2013,Last Exorcism Part II. The,3,1
5672,2013,Svecenikova djeca,1,0
6082,2013,Vivian Maier Mystery. The,3,1
4168,2013,Behind the Candelabra,1,0
5335,2013,Ida,3,1
4965,2013,Saving Mr. Banks,3,1
5000,2013,Only Lovers Left Alive,3,1
4652,2013,Instructions Not Included,3,1
4281,2013,Stoker,3,1
4689,2013,Escape Plan,2,0
5845,2013,Remember Sunday,3,1
4759,2013,Sunshine on Leith,3,1
4382,2013,R.I.P.D.,1,0
4416,2013,Smurfs 2. The,3,1
6734,2013,La jaula de oro,0,0
7137,2013,Monster Pies,2,0
4866,2013,Les Reines du Ring (English: Wrestling Queens),3,1
4142,2013,Texas Chainsaw 3D,3,1
7204,2013,Bayonetta: Bloody Fate,3,1
5376,2013,Elle s&#39;en va,3,1
3911,2013,Safe Haven,3,1
5480,2013,G.B.F.,3,1
5119,2013,L&#39;amour est un crime parfait,2,0
9070,2013,Lucia,3,1
6709,2013,Maidentrip,3,1
4456,2013,20 Feet from Stardom,3,1
5985,2013,Future Shift,3,1
6437,2013,Frequencies,3,1
5652,2013,Gabrielle,3,1
4911,2013,American Hustle,3,1
4980,2013,Puella Magi Madoka Magica the Movie Part III: The Rebellion Story,3,1
5015,2013,Devil&#39;s Pass,3,1
4627,2013,Saige Paints the Sky,3,1
5126,2013,V/H/S/2,3,1
4739,2013,RWBY,3,1
5161,2013,Last Vegas,1,0
4021,2013,Olympus Has Fallen,1,0
4431,2013,To Do List. The,3,1
4055,2013,Oblivion,3,1
7500,2013,Vikings,3,1
7921,2013,Christmas in the City,3,1
7533,2013,Tangerines,0,0
7151,2013,Lost Angel,0,0
5992,2013,rastres de s&aacute;ndal,3,1
5626,2013,Patema Inverted,0,0
5292,2013,Dragon Ball Z: Battle of Gods,3,1
4537,2013,Killing Season,1,0
4156,2013,Grandmaster. The,1,0
4953,2013,Riley Rewind,3,1
4189,2013,And Now a Word from Our Sponsor,3,1
5727,2013,Are You Here,3,1
5022,2013,Les garcons et Guillaume. a table!,1,0
4304,2013,Wadjda,3,1
4370,2013,Conjuring. The,3,1
5526,2013,Palo Alto,3,1
8745,2013,Yeh Jawaani Hai Deewani,3,1
4473,2013,Nazotoki wa Dinner no Ato de (The After-Dinner Mysteries),2,0
4545,2013,Disconnect,2,0
4196,2013,Heat. The,3,1
4609,2013,Frozen Ground. The,3,1
4641,2013,Prisoners,3,1
7716,2013,Very Good Girls,3,1
5436,2013,Trap for Cinderella,3,1
7783,2013,Vino Veritas,3,1
5570,2013,Last Stand. The,1,0
5607,2013,Young and Prodigious T.S. Spivet. The,3,1
6006,2013,Tim&#39;s Vermeer,2,0
5640,2013,Homefront,2,0
5273,2013,Fack ju Gohte,3,1
6458,2013,First Period,3,1
4203,2013,Dragon Lore: Curse of the Shadow,1,0
8920,2013,CBGB,1,0
4238,2013,Man of Steel,3,1
4655,2013,Gravity,0,0
5150,2013,1,3,1
5541,2013,Decoding Annie Parker,3,1
4419,2013,Grown Ups 2,2,0
5579,2013,Kaze tachinu,3,1
4488,2013,Prince Avalanche,0,0
5647,2013,Zero Theorem. The,0,0
4145,2013,Big Wedding. The,3,1
5011,2013,Physician. The,1,0
5085,2013,Boy and the World. The,0,0
4701,2013,A Haunting at Silver Falls,3,1
9462,2013,Delivery Man,1,0
4393,2013,Red 2,3,1
4017,2013,East. The,3,1
5190,2013,Soshite chichi ni naru (Like Father. Like Son),3,1
4808,2013,Perfect Mothers,3,1
4426,2013,Mobius,3,1
4051,2013,Call. The,3,1
5587,2013,Life Inside Out,3,1
4461,2013,Computer Chess,1,0
5622,2013,Tracks,3,1
4880,2013,August: Osage County,3,1
4948,2013,We Are What We Are,3,1
4598,2013,Short Term 12,3,1
4256,2013,Monsters University,1,0
4300,2013,Despicable Me 2,3,1
5829,2013,Flores Raras,3,1
5457,2013,Xi you xiang mo pian (Journey to the West),2,0
5096,2013,Hannas Reise,3,1
3955,2013,Jack the Giant Slayer,0,0
5490,2013,Odd Thomas,3,1
8306,2013,A Haunted House,3,1
5895,2013,Barbie &amp; Her Sisters in a Pony Tale,3,1
4024,2013,Evil Dead,3,1
4816,2013,Ass Backwards,3,1
4888,2013,Philomena,3,1
4507,2013,We&#39;re the Millers,3,1
4922,2013,Wolf of Wall Street. The,3,1
4540,2013,UMMAH - Unter Freunden,1,0
6483,2013,Is the Man Who Is Tall Happy?,0,0
4192,2013,Fast and Furious 6,3,1
6892,2013,Selfish Giant. The,1,0
6142,2013,Young Detective Dee: Rise of the Sea Dragon,2,0
4226,2013,Numbers Station. The,1,0
8101,2013,Jug Face,3,1
5067,2013,Nymphomaniac: Volume 1,3,1
5464,2013,Words and Pictures,3,1
4857,2013,Lunchbox. The,3,1
4476,2013,Captain Battle: Legacy War,3,1
5269,2013,Grace Unplugged,3,1
4548,2013,Hemlock Grove,3,1
4167,2013,This Is the End,1,0
5400,2013,Contracted,3,1
4651,2013,Machete Kills,3,1
5111,2013,Starving Games. The,3,1
5537,2013,Justice Is Mind,3,1
8454,2013,Frankenstein&#39;s Army,0,0
4522,2013,Lee Daniels&#39; The Butler,3,1
5309,2013,Anchorman 2: The Legend Continues,3,1
4619,2013,Afternoon Delight,3,1
4658,2013,Nebraska,3,1
6232,2013,Curse of Chucky,3,1
3978,2013,Dead Man Down,3,1
4012,2013,Admission,3,1
5917,2013,Legends of Oz: Dorothy&#39;s Return,3,1
4455,2013,Hot Flashes. The,3,1
4910,2013,Out of the Furnace,1,0
4181,2013,Hangover part 3. The,2,0
6130,2013,Open Road,3,1
4594,2013,Closed Circuit,2,0
4213,2013,Internship. The,1,0
5014,2013,Book Thief. The,3,1
4296,2013,Bling Ring. The,3,1
4704,2013,Blue Is the Warmest Color,3,1
6647,2013,Teen Beach Movie,3,1
7050,2013,138 segons. L&#39;enigma Girones,1,0
5518,2013,Punk Singer. The,3,1
5193,2013,Last Passenger,3,1
4054,2013,42,2,0
7150,2013,Wastelands,0,0
4155,2013,Pozitia copilului,3,1
4188,2013,Now You See Me,1,0
6138,2013,Bicycling with Moli&egrave;re,2,0
5758,2013,At Middleton,3,1
5389,2013,Blackfish,3,1
5021,2013,Casse-tete chinois,3,1
4261,2013,Sisters Plotz. The,3,1
3883,2013,Mt. Zion,1,0
5428,2013,Fading Gigolo,2,0
5460,2013,Bad Words,2,0
4369,2013,Family Weekend,3,1
5525,2013,Immigrant. The,3,1
5167,2013,Oldboy,2,0
4853,2013,Moving Mountains,3,1
4472,2013,In a World...,3,1
4891,2013,Night Train to Lisbon,1,0
4127,2013,Star Trek Into Darkness,1,0
5298,2013,Congress. The,3,1
4925,2013,How I Live Now,3,1
4163,2013,Parker,3,1
4195,2013,Pain &amp; Gain,1,0
5362,2013,Kill Your Darlings,1,0
4608,2013,A Field in England,0,0
6966,2013,Last of Robin Hood. The,3,1
4681,2013,Filth,1,0
7782,2013,Time in Between. The,1,0
5142,2013,Beltracchi: The Art of Forgery,1,0
4753,2013,Ender&#39;s Game,2,0
4860,2013,Her,2,0
5272,2013,100-Year-Old Man Who Climbed Out the Window and Disappeared. The,1,0
4583,2013,Lovelace,3,1
3862,2013,Warm Bodies,2,0
8954,2013,Sleeping with the Fishes,3,1
4647,2013,Vi ar bast!,3,1
8195,2013,Lone Survivor,0,0
5114,2013,Some Girl(s),1,0
5507,2013,Touchy Feely,3,1
5576,2013,Kings of Summer. The,2,0
5215,2013,Best Man Holiday. The,3,1
7139,2013,Uitgesproken,1,0
4906,2013,Percy Jackson: Sea of Monsters,3,1
7207,2013,Justice League: The Flashpoint Paradox,2,0
4975,2013,A Good Day to Die Hard,1,0
5787,2013,Machine. The,3,1
4661,2013,Baggage Claim,3,1
3913,2013,Side Effects,3,1
5121,2013,Nymphomaniac: Volume 2,3,1
5156,2013,Best Friends Forever,3,1
4768,2013,Witching and Bitching,3,1
4840,2013,Concussion,3,1
4460,2013,Elysium,3,1
5987,2013,Spectacular Now. The,2,0
4879,2013,Insidious: Chapter 2,2,0
4115,2013,Mud,1,0
6100,2013,Hross i oss,3,1
5754,2013,Love Punch. The,3,1
4707,2013,About Time,3,1
5861,2013,Princess Twins of Legendale. The,3,1
4365,2013,Sharknado,3,1
6686,2013,Coherence,3,1
4023,2013,Host. The,3,1
4433,2013,Welcome to the Punch,1,0
6750,2013,Stalingrad,1,0
6377,2013,Jack and the Cuckoo-Clock Heart,3,1
4090,2013,Iron Man 3,3,1
4887,2013,Last Keepers. The,3,1
4921,2013,Hobbit: The Desolation of Smaug. The,3,1
4191,2013,After Earth,1,0
4604,2013,Zum Geburtstag,2,0
4225,2013,Purge. The,3,1
3886,2013,Identity Thief,2,0
6592,2013,Maron,0,0
4677,2013,Captain Phillips,1,0
4306,2013,Mary and Martha,3,1
4715,2013,Wine of Summer. The,3,1
3996,2013,Incredible Burt Wonderstone. The,1,0
6693,2013,Upstream Color,0,0
5203,2013,Viva la liberta,1,0
4440,2013,Crown and the Dragon. The,3,1
5268,2013,I Give it a Year,3,1
4514,2013,Summer League,3,1
5670,2013,Wrong Cops,1,0
4166,2013,Hit Girl. The,3,1
4272,2013,Before Midnight,3,1
8122,2014,Conducta,3,1
6600,2014,Miss Meadows,3,1
8689,2014,Extirpador de Idolatrias,3,1
5942,2014,Foxcatcher,1,0
7937,2014,Sora no Otoshimono Final: Eternal My Master,1,0
5642,2014,Purge: Anarchy. The,3,1
5308,2014,Divergent,3,1
5340,2014,Rio 2,3,1
6607,2014,Comet,1,0
5850,2014,Book of Life. The,3,1
6266,2014,My Old Lady,3,1
6673,2014,While We&#39;re Young,3,1
5510,2014,Maleficent,3,1
5218,2014,I. Frankenstein,1,0
6400,2014,Angry Video Game Nerd: The Movie,3,1
5650,2014,Lucy,3,1
5791,2014,Ein Geschenk der Gotter,3,1
6646,2014,Ask Me Anything,3,1
5517,2014,A Million Ways to Die in the West,2,0
5159,2014,&#39;71,0,0
8333,2014,Earth To Echo,1,0
6341,2014,Batman: Assault on Arkham,3,1
5192,2014,3 Days to Kill,3,1
5956,2014,Barbie and the Secret Door,3,1
6373,2014,Learning to Drive,3,1
5590,2014,Obvious Child,3,1
5624,2014,Dawn of the Planet of the Apes,1,0
6035,2014,Good People,3,1
5693,2014,Need for Speed,1,0
6103,2014,Project Almanac,3,1
7633,2014,Girltrash: All Night Long,3,1
5388,2014,Hoje Eu Quero Voltar Sozinho,3,1
6951,2014,Electricity,3,1
6958,2014,Primero De Enero,3,1
5831,2014,Laggies,3,1
5132,2014,Lego Movie. The,3,1
7429,2014,I Call It Love,0,0
5897,2014,John Wick,1,0
8340,2014,About Last Night,2,0
5931,2014,Hunger Games: Mockingjay - Part 1. The,3,1
6348,2014,Kumiko. the Treasure Hunter,3,1
5559,2014,Rover. The,0,0
5598,2014,Transformers: Age of Extinction,3,1
5997,2014,Paddington,3,1
7575,2014,La belle et la bete,3,1
5664,2014,Blended,3,1
5700,2014,Giver. The,3,1
6551,2014,Mercenaries,3,1
5764,2014,Maps to the Stars,3,1
6178,2014,God&#39;s Pocket,1,0
6220,2014,Scribbler. The,3,1
5838,2014,Judge. The,2,0
5466,2014,Godzilla,2,0
5499,2014,X-Men: Days of Future Past,1,0
6117,2014,A Most Violent Year,3,1
6185,2014,Before I Go to Sleep,3,1
5214,2014,Pa Boys. The,2,0
6011,2014,Babadook. The,3,1
5680,2014,Qu&#39;est-ce qu&#39;on a fait au Bon Dieu?,3,1
6091,2014,Zombeavers,3,1
6499,2014,Falling. The,3,1
6159,2014,Big Eyes,3,1
5409,2014,Barefoot,3,1
5416,2014,Oculus,3,1
6642,2014,In the Courtyard,3,1
8361,2014,What We Did on Our Holiday,3,1
5221,2014,Mr. Peabody and Sherman,1,0
5620,2014,Calvary,2,0
5721,2014,Get On Up,2,0
5753,2014,God Help the Girl,3,1
7314,2014,Gabby Douglas Story. The,1,0
6208,2014,Near Death Experience,0,0
5423,2014,Other Woman. The,3,1
5826,2014,Inbetweeners 2. The,1,0
5488,2014,Praia do Futuro,1,0
7849,2014,Lookalike. The,3,1
7459,2014,Fort Tilden,1,0
6344,2014,Houses October Built. The,0,0
8739,2014,Highway,0,0
5959,2014,Selma,3,1
5594,2014,Asian School Girls,3,1
5993,2014,Frozen in Time,0,0
6813,2014,River of Fundament,3,1
5696,2014,Boxtrolls. The,2,0
6513,2014,Big Game,0,0
8099,2014,Jacky in the kingdom of women,3,1
5801,2014,Gone Girl,3,1
7777,2014,Trash,1,0
5495,2014,Two Faces of January. The,3,1
5135,2014,Vampire Academy,3,1
5900,2014,Kraftidioten,1,0
6724,2014,Like Sunday. Like Rain,3,1
6000,2014,Into the Woods,3,1
7578,2014,Ventos de Agosto,3,1
5668,2014,Alpha House,2,0
6488,2014,Cooties,1,0
6258,2014,Gueros,2,0
5144,2014,Monuments Men. The,0,0
7066,2014,Sadilishteto,1,0
5535,2014,Skeleton Twins. The,3,1
6731,2014,Court,1,0
5941,2014,Imitation Game. The,2,0
7516,2014,Frame. The,3,1
5608,2014,Tammy,3,1
6007,2014,Mommy,3,1
6425,2014,A Brilliant Young Mind,1,0
6054,2014,Ei Kiitos,2,0
6459,2014,Ich seh. Ich seh,0,0
5307,2014,Our RoboCop Remake,3,1
6528,2014,Wyrmwood: Road of the Dead,3,1
6188,2014,Love. Rosie,3,1
5405,2014,Transcendence,1,0
8957,2014,Sex Ed,3,1
6230,2014,Cuban Fury,1,0
7007,2014,Land Ho!,3,1
6672,2014,Hungry Hearts,2,0
5217,2014,Non-Stop,3,1
5982,2014,Homesman. The,1,0
5616,2014,Begin Again,3,1
5649,2014,Jersey Boys,2,0
6061,2014,Treehouse,3,1
5282,2014,Veronica Mars,3,1
5717,2014,Sin City: A Dame to Kill For,1,0
6128,2014,Cake,3,1
5346,2014,A Long Way Down,3,1
5749,2014,Saint Seiya: Legend of Sanctuary,2,0
8561,2014,Out in the Night,3,1
5782,2014,Equalizer. The,1,0
6196,2014,Suite francaise,3,1
5790,2014,Avis de mistral,3,1
6305,2014,Love &amp; Mercy,2,0
5516,2014,Something. Anything,3,1
8702,2014,Into the Woods,3,1
5922,2014,Inherent Vice,1,0
7880,2014,Creep,0,0
6034,2014,They Came Together,3,1
5256,2014,300: Rise of an Empire,1,0
5692,2014,Hundred-Foot Journey. The,3,1
6885,2014,Ju-on: Owari no hajimari,3,1
6509,2014,Tu Dors Nicole,3,1
5724,2014,One I Love. The,3,1
5353,2014,Lies I Told My Little Sister,3,1
5756,2014,Pride,3,1
5387,2014,Million Dollar Arm,1,0
6957,2014,Der kleine Drache Kokosnuss,0,0
6989,2014,Faults,3,1
5458,2014,Nosferatu In Love,0,0
8236,2014,Night at the Museum: Secret of the Tomb,1,0
7428,2014,Justice League: WAR,3,1
5597,2014,What We Do in the Shadows,1,0
7537,2014,Margarita with a Straw,3,1
6784,2014,Cut Bank,3,1
5263,2014,Flowers in the Attic,3,1
5663,2014,22 Jump St,2,0
6109,2014,Disappearance of Eleanor Rigby: Her. The,3,1
6143,2014,Magical Girl,3,1
8944,2014,Happy Valley,1,0
7713,2014,Haider,2,0
5804,2014,Annabelle,3,1
6219,2014,Feher isten,3,1
5068,2014,Legend of Hercules. The,2,0
6996,2014,Before We Go,3,1
5837,2014,Rico. Oskar und die Tieferschatten,1,0
5465,2014,Walk of Shame,3,1
5870,2014,Happy Christmas,3,1
5971,2014,Wild,3,1
6003,2014,Annie,3,1
6421,2014,Step Up All In,2,0
6050,2014,Zero Motivation,3,1
6491,2014,East Side Sushi,3,1
6524,2014,Lust for Love,3,1
5770,2014,A Walk Among the Tombstones,1,0
5811,2014,Wish I Was Here,3,1
7036,2014,5 Flights Up,3,1
6668,2014,Innocence,3,1
5911,2014,Birdman,3,1
5978,2014,Leviathan,3,1
9162,2014,Alex of Venice,3,1
6023,2014,A Noite da Virada,3,1
6010,2014,St. Vincent,3,1
7974,2014,Better Living Through Chemistry,1,0
5679,2014,Into the Storm,3,1
5713,2014,A Most Wanted Man,2,0
6124,2014,Normal Heart. The,1,0
5745,2014,Atlas Shrugged: Who Is John Galt?,3,1
6158,2014,El Ni&ntilde;o,1,0
6191,2014,Seventh Son,3,1
5408,2014,La cr&egrave;me de la cr&egrave;me,3,1
5818,2014,Whiplash,1,0
5447,2014,Brick Mansions,3,1
